Dimensionless time,Outlet dimensionless concentration 1,Outlet dimensionless concentration 2
199.875,0.09676645293953513,0.85
199.9,0.0968896970894803,0.85
199.925,0.09701282990523176,0.85
199.95000000000002,0.0971358507473837,0.85
199.97500000000002,0.09725875897877813,0.85
200.0,0.09738155396451766,0.85
200.025,0.09750423507197835,0.85
200.05,0.0976268016708223,0.85
200.07500000000002,0.0977492531330102,0.85
200.10000000000002,0.09787158883281376,0.85
200.125,0.0979938081468281,0.85
200.15,0.09811591045398398,0.85
200.175,0.09823789513555989,0.85
200.20000000000002,0.09835976157519419,0.85
200.22500000000002,0.09848150915889699,0.85
200.25,0.09860313727506198,0.85
200.275,0.09872464531447825,0.85
200.3,0.09884603267034182,0.85
200.32500000000002,0.09896729873826726,0.85
200.35000000000002,0.09908844291629906,0.85
200.375,0.099209464604923,0.85
200.4,0.0993303632070773,0.85
200.425,0.09945113812816385,0.85
200.45000000000002,0.0995717887760591,0.85
200.47500000000002,0.09969231456112503,0.85
200.5,0.09981271489621991,0.85
200.525,0.09993298919670905,0.85
200.55,0.1000531368804753,0.85
200.57500000000002,0.1001731573679296,0.85
200.60000000000002,0.10029305008202129,0.85
200.625,0.10041281444824841,0.85
200.65,0.10053244989466784,0.85
200.675,0.1006519558519053,0.85
200.70000000000002,0.10077133175316536,0.85
200.72500000000002,0.10089057703424119,0.85
200.75,0.10100969113352433,0.85
200.775,0.10112867349201426,0.85
200.8,0.10124752355332789,0.85
200.82500000000002,0.10136624076370895,0.85
200.85000000000002,0.10148482457203727,0.85
200.875,0.10160327442983792,0.85
200.9,0.10172158979129028,0.85
200.925,0.10183977011323694,0.85
200.95000000000002,0.10195781485519258,0.85
200.97500000000002,0.1020757234793526,0.85
201.0,0.10219349545060182,0.85
201.025,0.10231113023652286,0.85
201.05,0.1024286273074046,0.85
201.07500000000002,0.10254598613625038,0.85
201.10000000000002,0.10266320619878616,0.85
201.125,0.1027802869734686,0.85
201.15,0.10289722794149289,0.85
201.175,0.10301402858680064,0.85
201.20000000000002,0.10313068839608751,0.85
201.22500000000002,0.1032472068588108,0.85
201.25,0.10336358346719693,0.85
201.275,0.10347981771624877,0.85
201.3,0.1035959091037529,0.85
201.32500000000002,0.10371185713028665,0.85
201.35000000000002,0.1038276612992252,0.85
201.375,0.1039433211167484,0.85
201.4,0.10405883609184756,0.85
201.425,0.10417420573633211,0.85
201.45000000000002,0.10428942956483614,0.85
201.47500000000002,0.10440450709482481,0.85
201.5,0.10451943784660067,0.85
201.525,0.10463422134330988,0.85
201.55,0.10474885711094821,0.85
201.57500000000002,0.1048633446783671,0.85
201.60000000000002,0.10497768357727943,0.85
201.625,0.10509187334226529,0.85
201.65,0.10520591351077757,0.85
201.675,0.10531980362314748,0.85
201.70000000000002,0.10543354322258992,0.85
201.72500000000002,0.10554713185520875,0.85
201.75,0.10566056907000194,0.85
201.775,0.1057738544188666,0.85
201.8,0.10588698745660388,0.85
201.82500000000002,0.10599996774092385,0.85
201.85000000000002,0.10611279483245008,0.85
201.875,0.10622546829472426,0.85
201.9,0.10633798769421071,0.85
201.925,0.10645035260030061,0.85
201.95000000000002,0.10656256258531632,0.85
201.97500000000002,0.10667461722451545,0.85
202.0,0.10678651609609481,0.85
202.025,0.1068982587811944,0.85
202.05,0.10700984486390104,0.85
202.07500000000002,0.10712127393125212,0.85
202.10000000000002,0.1072325455732391,0.85
202.125,0.10734365938281087,0.85
202.15,0.10745461495587719,0.85
202.175,0.1075654118913117,0.85
202.20000000000002,0.10767604979095517,0.85
202.22500000000002,0.10778652825961832,0.85
202.25,0.10789684690508475,0.85
202.275,0.10800700533811364,0.85
202.3,0.10811700317244236,0.85
202.32500000000002,0.10822684002478898,0.85
202.35000000000002,0.1083365155148547,0.85
202.375,0.10844602926532605,0.85
202.4,0.10855538090187712,0.85
202.425,0.1086645700531716,0.85
202.45000000000002,0.10877359635086466,0.85
202.47500000000002,0.10888245942960485,0.85
202.5,0.10899115892703581,0.85
202.525,0.1090996944837978,0.85
202.55,0.10920806574352929,0.85
202.57500000000002,0.10931627235286823,0.85
202.60000000000002,0.10942431396145341,0.85
202.625,0.10953219022192558,0.85
202.65,0.10963990078992848,0.85
202.675,0.10974744532410982,0.85
202.70000000000002,0.10985482348612206,0.85
202.72500000000002,0.10996203494062315,0.85
202.75,0.11006907935527711,0.85
202.775,0.11017595640075457,0.85
202.8,0.11028266575073314,0.85
202.82500000000002,0.11038920708189767,0.85
202.85000000000002,0.11049558007394043,0.85
202.875,0.11060178440956119,0.85
202.9,0.11070781977446716,0.85
202.925,0.11081368585737285,0.85
202.95000000000002,0.1109193823499998,0.85
202.97500000000002,0.11102490894707621,0.85
203.0,0.11113026534633651,0.85
203.025,0.11123545124852069,0.85
203.05,0.11134046635737374,0.85
203.07500000000002,0.11144531037964477,0.85
203.10000000000002,0.11154998302508615,0.85
203.125,0.1116544840064525,0.85
203.15,0.11175881303949962,0.85
203.175,0.11186296984298326,0.85
203.20000000000002,0.11196695413865781,0.85
203.22500000000002,0.11207076565127491,0.85
203.25,0.1121744041085819,0.85
203.275,0.11227786924132024,0.85
203.3,0.11238116078322381,0.85
203.32500000000002,0.11248427847101704,0.85
203.35000000000002,0.11258722204441303,0.85
203.375,0.11268999124611151,0.85
203.4,0.11279258582179674,0.85
203.425,0.1128950055201353,0.85
203.45000000000002,0.11299725009277375,0.85
203.47500000000002,0.11309931929433624,0.85
203.5,0.11320121288242196,0.85
203.525,0.11330293061760258,0.85
203.55,0.1134044722634195,0.85
203.57500000000002,0.1135058375863811,0.85
203.60000000000002,0.11360702635595976,0.85
203.625,0.11370803834458897,0.85
203.65,0.11380887332766013,0.85
203.675,0.11390953108351946,0.85
203.70000000000002,0.11401001139346469,0.85
203.72500000000002,0.11411031404174164,0.85
203.75,0.11421043881554084,0.85
203.775,0.11431038550499391,0.85
203.8,0.11441015390316994,0.85
203.82500000000002,0.11450974380607173,0.85
203.85000000000002,0.114609155012632,0.85
203.875,0.1147083873247094,0.85
203.9,0.11480744054708455,0.85
203.925,0.11490631448745596,0.85
203.95000000000002,0.11500500895643577,0.85
203.97500000000002,0.11510352376754553,0.85
204.0,0.11520185873721181,0.85
204.025,0.11530001368476174,0.85
204.05,0.11539798843241851,0.85
204.07500000000002,0.1154957828052967,0.85
204.10000000000002,0.11559339663139759,0.85
204.125,0.11569082974160436,0.85
204.15,0.11578808196967723,0.85
204.175,0.11588515315224845,0.85
204.20000000000002,0.11598204312881731,0.85
204.22500000000002,0.11607875174174495,0.85
204.25,0.11617527883624922,0.85
204.275,0.11627162426039932,0.85
204.3,0.11636778786511047,0.85
204.32500000000002,0.11646376950413843,0.85
204.35000000000002,0.116559569034074,0.85
204.375,0.11665518631433733,0.85
204.4,0.11675062120717235,0.85
204.425,0.1168458735776409,0.85
204.45000000000002,0.1169409432936169,0.85
204.47500000000002,0.1170358302257805,0.85
204.5,0.11713053424761197,0.85
204.525,0.11722505523538569,0.85
204.55,0.11731939306816402,0.85
204.57500000000002,0.11741354762779103,0.85
204.60000000000002,0.11750751879888621,0.85
204.625,0.11760130646883812,0.85
204.65,0.11769491052779794,0.85
204.675,0.11778833086867296,0.85
204.70000000000002,0.11788156738711995,0.85
204.72500000000002,0.11797461998153858,0.85
204.75,0.11806748855306462,0.85
204.775,0.1181601730055632,0.85
204.8,0.11825267324562191,0.85
204.82500000000002,0.11834498918254391,0.85
204.85000000000002,0.11843712072834087,0.85
204.875,0.11852906779772593,0.85
204.9,0.1186208303081066,0.85
204.925,0.11871240817957754,0.85
204.95000000000002,0.11880380133491325,0.85
204.97500000000002,0.11889500969956082,0.85
205.0,0.1189860332016325,0.85
205.025,0.11907687177189823,0.85
205.05,0.11916752534377816,0.85
205.07500000000002,0.11925799385333505,0.85
205.10000000000002,0.11934827723926665,0.85
205.125,0.11943837544289798,0.85
205.15,0.11952828840817359,0.85
205.175,0.11961801608164971,0.85
205.20000000000002,0.11970755841248641,0.85
205.22500000000002,0.11979691535243965,0.85
205.25,0.1198860868558533,0.85
205.275,0.11997507287965105,0.85
205.3,0.12006387338332837,0.85
205.32500000000002,0.12015248832894432,0.85
205.35000000000002,0.12024091768111332,0.85
205.375,0.12032916140699691,0.85
205.4,0.12041721947629541,0.85
205.425,0.12050509186123956,0.85
205.45000000000002,0.1205927785365821,0.85
205.47500000000002,0.12068027947958924,0.85
205.5,0.12076759467003224,0.85
205.525,0.12085472409017874,0.85
205.55,0.12094166772478412,0.85
205.57500000000002,0.12102842556108294,0.85
205.60000000000002,0.12111499758878008,0.85
205.625,0.12120138380004207,0.85
205.65,0.12128758418948822,0.85
205.675,0.12137359875418176,0.85
205.70000000000002,0.12145942749362096,0.85
205.72500000000002,0.12154507040973013,0.85
205.75,0.12163052750685067,0.85
205.775,0.121715798791732,0.85
205.8,0.12180088427352247,0.85
205.82500000000002,0.12188578396376024,0.85
205.85000000000002,0.12197049787636412,0.85
205.875,0.12205502602762436,0.85
205.9,0.12213936843619337,0.85
205.925,0.12222352512307648,0.85
205.95000000000002,0.12230749611162255,0.85
205.97500000000002,0.12239128142751465,0.85
206.0,0.12247488109876065,0.85
206.025,0.12255829515568374,0.85
206.05,0.122641523630913,0.85
206.07500000000002,0.12272456655937386,0.85
206.10000000000002,0.12280742397827853,0.85
206.125,0.12289009592711643,0.85
206.15,0.12297258244764461,0.85
206.175,0.12305488358387803,0.85
206.20000000000002,0.12313699938207993,0.85
206.22500000000002,0.12321892989075207,0.85
206.25,0.123300675160625,0.85
206.275,0.12338223524464828,0.85
206.3,0.12346361019798069,0.85
206.32500000000002,0.12354480007798033,0.85
206.35000000000002,0.12362580494419481,0.85
206.375,0.12370662485835135,0.85
206.4,0.12378725988434679,0.85
206.425,0.1238677100882377,0.85
206.45000000000002,0.1239479755382304,0.85
206.47500000000002,0.12402805630467093,0.85
206.5,0.12410795246003499,0.85
206.525,0.12418766407891797,0.85
206.55,0.1242671912380248,0.85
206.57500000000002,0.12434653401615983,0.85
206.60000000000002,0.1244256924942168,0.85
206.625,0.12450466675516858,0.85
206.65,0.12458345688405707,0.85
206.675,0.12466206296798299,0.85
206.70000000000002,0.12474048509609564,0.85
206.72500000000002,0.12481872335958273,0.85
206.75,0.12489677785166005,0.85
206.775,0.12497464866756125,0.85
206.8,0.12505233590452755,0.85
206.82500000000002,0.1251298396617974,0.85
206.85000000000002,0.12520716004059615,0.85
206.875,0.12528429714412578,0.85
206.9,0.1253612510775545,0.85
206.925,0.12543802194800632,0.85
206.95000000000002,0.12551460986455076,0.85
206.97500000000002,0.12559101493819239,0.85
207.0,0.12566723728186044,0.85
207.025,0.12574327701039834,0.85
207.05,0.12581913424055327,0.85
207.07500000000002,0.1258948090909658,0.85
207.10000000000002,0.1259703016821593,0.85
207.125,0.12604561213652957,0.85
207.15,0.12612074057833425,0.85
207.175,0.12619568713368243,0.85
207.20000000000002,0.12627045193052405,0.85
207.22500000000002,0.12634503509863945,0.85
207.25,0.12641943676962883,0.85
207.275,0.1264936570769017,0.85
207.3,0.12656769615566632,0.85
207.32500000000002,0.12664155414291925,0.85
207.35000000000002,0.1267152311774347,0.85
207.375,0.12678872739975397,0.85
207.4,0.12686204295217504,0.85
207.425,0.1269351779787418,0.85
207.45000000000002,0.12700813262523356,0.85
207.47500000000002,0.12708090703915453,0.85
207.5,0.12715350136972323,0.85
207.525,0.12722591576786177,0.85
207.55,0.12729815038618544,0.85
207.57500000000002,0.12737020537899207,0.85
207.60000000000002,0.12744208090225143,0.85
207.625,0.12751377711359457,0.85
207.65,0.1275852941723034,0.85
207.675,0.1276566322393,0.85
207.70000000000002,0.12772779147713595,0.85
207.72500000000002,0.127798772049982,0.85
207.75,0.1278695741236172,0.85
207.775,0.12794019786541855,0.85
207.8,0.12801064344435023,0.85
207.82500000000002,0.1280809110309532,0.85
207.85000000000002,0.1281510007973345,0.85
207.875,0.1282209129171567,0.85
207.9,0.12829064756562747,0.85
207.925,0.1283602049194888,0.85
207.95000000000002,0.12842958515700664,0.85
207.97500000000002,0.12849878845796028,0.85
208.0,0.1285678150036318,0.85
208.025,0.1286366649767955,0.85
208.05,0.1287053385617075,0.85
208.07500000000002,0.12877383594409506,0.85
208.10000000000002,0.12884215731114623,0.85
208.125,0.12891030285149924,0.85
208.15,0.128978272755232,0.85
208.175,0.12904606721385165,0.85
208.20000000000002,0.12911368642028415,0.85
208.22500000000002,0.1291811305688637,0.85
208.25,0.12924839985532235,0.85
208.275,0.12931549447677954,0.85
208.3,0.12938241463173167,0.85
208.32500000000002,0.12944916052004166,0.85
208.35000000000002,0.1295157323429286,0.85
208.375,0.1295821303029573,0.85
208.4,0.1296483546040279,0.85
208.425,0.12971440545136556,0.85
208.45000000000002,0.12978028305151004,0.85
208.47500000000002,0.12984598761230542,0.85
208.5,0.1299115193428897,0.85
208.525,0.1299768784536845,0.85
208.55,0.13004206515638483,0.85
208.57500000000002,0.13010707966394877,0.85
208.60000000000002,0.13017192219058718,0.85
208.625,0.13023659295175344,0.85
208.65,0.13030109216413327,0.85
208.675,0.13036542004563448,0.85
208.70000000000002,0.13042957681537676,0.85
208.72500000000002,0.1304935626936815,0.85
208.75,0.13055737790206168,0.85
208.775,0.13062102266321163,0.85
208.8,0.13068449720099698,0.85
208.82500000000002,0.1307478017404445,0.85
208.85000000000002,0.13081093650773207,0.85
208.875,0.13087390173017854,0.85
208.9,0.13093669763623372,0.85
208.925,0.13099932445546833,0.85
208.95000000000002,0.131061782418564,0.85
208.97500000000002,0.1311240717573033,0.85
209.0,0.13118619270455978,0.85
209.025,0.13124814549428793,0.85
209.05,0.13130993036151334,0.85
209.07500000000002,0.13137154754232283,0.85
209.10000000000002,0.13143299727385446,0.85
209.125,0.13149427979428777,0.85
209.15,0.13155539534283386,0.85
209.175,0.13161634415972567,0.85
209.20000000000002,0.13167712648620813,0.85
209.22500000000002,0.13173774256452842,0.85
209.25,0.13179819263792616,0.85
209.275,0.1318584769506238,0.85
209.3,0.1319185957478169,0.85
209.32500000000002,0.13197854927566435,0.85
209.35000000000002,0.1320383377812789,0.85
209.375,0.13209796151271747,0.85
209.4,0.13215742071897146,0.85
209.425,0.13221671564995735,0.85
209.45000000000002,0.13227584655650704,0.85
209.47500000000002,0.13233481369035838,0.85
209.5,0.1323936173041457,0.85
209.525,0.13245225765139032,0.85
209.55,0.1325107349864911,0.85
209.57500000000002,0.13256904956471507,0.85
209.60000000000002,0.13262720164218805,0.85
209.625,0.13268519147588526,0.85
209.65,0.132743019323622,0.85
209.675,0.13280068544404447,0.85
209.70000000000002,0.1328581900966203,0.85
209.72500000000002,0.13291553354162947,0.85
209.75,0.132972716040155,0.85
209.775,0.1330297378540739,0.85
209.8,0.13308659924604782,0.85
209.82500000000002,0.13314330047951412,0.85
209.85000000000002,0.13319984181867664,0.85
209.875,0.13325622352849673,0.85
209.9,0.13331244587468413,0.85
209.925,0.13336850912368806,0.85
209.95000000000002,0.13342441354268814,0.85
209.97500000000002,0.13348015939958552,0.85
210.0,0.13353574696299392,0.85
210.025,0.13359117650223082,0.85
210.05,0.13364644828730854,0.85
210.07500000000002,0.1337015625889254,0.85
210.10000000000002,0.13375651967845703,0.85
210.125,0.13381131982794753,0.85
210.15,0.1338659633101007,0.85
210.175,0.1339204503982715,0.85
210.20000000000002,0.1339747813664572,0.85
210.22500000000002,0.13402895648928895,0.85
210.25,0.13408297604202293,0.85
210.275,0.13413684030053205,0.85
210.3,0.13419054954129725,0.85
210.32500000000002,0.134244104041399,0.85
210.35000000000002,0.1342975040785089,0.85
210.375,0.1343507499308812,0.85
210.4,0.13440384187734442,0.85
210.425,0.13445678019729293,0.85
210.45000000000002,0.13450956517067866,0.85
210.47500000000002,0.1345621970780028,0.85
210.5,0.13461467620030748,0.85
210.525,0.13466700281916757,0.85
210.55,0.1347191772166825,0.85
210.57500000000002,0.134771199675468,0.85
210.60000000000002,0.13482307047864805,0.85
210.625,0.13487478990984675,0.85
210.65,0.13492635825318025,0.85
210.675,0.1349777757932487,0.85
210.70000000000002,0.1350290428151283,0.85
